transaction_id,card_id,operation_date,operation_type,operation_ammount,operation_desc
4c76702f-92cb-490d-8ce0-74b78dbd0b2a,382,2026-02-12,output,4819.16,Pago de gimnasio
6aaf9759-3405-4d08-b94c-f7cddbaf0dc1,435,2026-02-12,input,12221.16,Devolución de compra
6f34727e-3a27-4dc1-921c-296cfc08cb2b,493,2026-02-12,input,14724.05,Pago de mensualidad
53b2aa29-3e96-47a3-8adb-8821e001f54a,360,2026-02-13,input,2101.35,Bonificación bancaria
f489d774-8d34-47d3-8614-482310bf425d,375,2026-02-13,output,3008.83,Compra en Uber
2e64e8f8-dc64-4e25-9491-85553cd61e76,385,2026-02-13,output,1569.71,Compra en Supermercado
dc8f595d-208a-44c9-8fda-8ba8052f056d,385,2026-02-13,input,6254.22,Pago recibido de cliente
c605ab54-ef42-4b5e-b8fe-76fcfec8c836,469,2026-02-13,output,614.92,Pago en restaurante
871e48c2-31e2-4274-ab64-efd29759c231,480,2026-02-13,output,255.09,Compra en electrónica
c39ecfac-52e4-49c4-856c-1339845232d8,598,2026-02-13,output,3825.17,Suscripción de software
e1a1fbd3-5c74-44a4-8b84-afce30bb4d59,117,2026-02-14,output,1196.11,Compra en panadería
ff376702-7dff-46c4-9b50-38d4834ec296,274,2026-02-14,output,13.63,Pago de Netflix
7e402223-afe9-4fce-a17c-b2f565c2e623,421,2026-02-14,input,10578.18,Pago recibido de cliente
a4720043-695e-4c72-84c4-2f738ae86bd9,457,2026-02-14,output,224.42,Compra en Supermercado
9ba80bae-5431-4d65-b5a3-bef964786423,508,2026-02-14,output,1517.1,Compra en Supermercado
57a73252-8b85-4b1c-8bda-d0f242113a0c,154,2026-02-15,output,4563.21,Compra en panadería
ec81b119-12f0-47d4-a88f-2975593c7268,164,2026-02-15,output,3321.95,Pago de gimnasio
7b23e686-32c8-4df2-918d-cf3ec50f7862,400,2026-02-15,input,6205.52,Depósito en efectivo
486c1484-b03e-431e-953d-caf4213adc39,469,2026-02-15,output,4260.44,Compra en ferretería
88a32fd2-e111-4de8-9620-1e64ea5ecd35,195,2026-02-16,input,11697.85,Transferencia recibida
716d3c1f-472b-4c11-ba0f-5f7288b122fe,549,2026-02-16,output,4498.58,Pago de servicios públicos
9d7b2593-fc96-4096-9a0a-1726bec50078,549,2026-02-16,output,2174.27,Gasolina estación de servicio
20ee1f5b-3a77-44aa-9cab-c3ac23f75047,107,2026-02-17,output,123.93,Pago de Spotify
7ba70757-c46e-4b3f-ba7e-c151ac85772c,156,2026-02-17,output,786.4,Gasolina estación de servicio
9a7ce091-7efe-4921-961d-47455e685d95,257,2026-02-17,output,4609.04,Pago de gimnasio
e2206522-557e-452c-b334-51a4feab26ea,302,2026-02-17,output,2776.4,Compra en panadería
be128da9-b668-4091-b062-0db59e1a28ef,306,2026-02-17,output,960.81,Pago de gimnasio
e58827ab-dc61-44a2-8e17-5368153c2bb1,338,2026-02-17,output,1203.36,Compra en tienda departamental
9e285ba7-6add-4de9-8951-f5aa01fe4d9b,466,2026-02-17,input,4548.3,input por reclamación
6f691fd6-5e06-427d-b010-8b29d775ea63,328,2026-02-18,output,1686.4,Compra en Uber
6e776c12-776e-41d0-9839-b80ea671ee80,441,2026-02-18,output,3318.86,Pago de telefonía móvil
703954e2-1e70-424e-9dae-42fdc4e42df8,582,2026-02-18,input,14790.91,Transferencia recibida
8dc50ce0-e9c8-42c7-a936-42b53e9e2a8a,201,2026-02-19,output,2473.57,Gasolina estación de servicio
9876c24b-21d3-43f6-ad46-14d555e9d909,419,2026-02-19,output,2243.48,Retiro en cajero ATM
03746fd9-06ae-4401-b0b3-855290a6d522,535,2026-02-19,output,4375.47,Pago de Spotify
705ef4b0-0d4f-4419-8e67-ba5286a876c8,539,2026-02-19,output,4388.09,Pago de gimnasio
21026a39-fc54-405e-b6b1-8d3940c66ee2,565,2026-02-19,output,4976.88,Pago de telefonía móvil
d852786b-b9be-46c1-9e20-a962f494bc34,230,2026-02-20,output,2060.8,Pago de gimnasio
30ae8fe0-b7cf-417e-8cea-398b74d23dde,280,2026-02-20,input,11946.56,Pago de mensualidad
bcdf13f2-d0e5-41c0-8c75-9219182060ce,376,2026-02-20,output,1012.1,Pago de Netflix
e2f88519-ecfe-4642-ae61-df4ad14696bc,131,2026-02-21,output,1958.66,Compra en panadería
7fa0c5fc-8f3a-4a65-a628-50a65804e0b1,138,2026-02-21,output,2365.45,Pago de internet
ad5c6180-32c8-4f7d-b391-dc40662b6980,381,2026-02-21,output,4715.22,Compra en librería
b5fbfbfd-0f7b-4298-a0b6-a87367ac5119,576,2026-02-21,input,12497.17,Bonificación bancaria
0922fdb9-b83a-4e53-99bd-9ecbf5716507,200,2026-02-22,input,8371.11,Devolución de compra
fc7aaaee-ba01-433b-87c1-e60e9f4158bd,208,2026-02-22,output,2467.88,Pago de gimnasio
3cffe435-f7a9-45cc-b63e-8fea86fcfa55,307,2026-02-22,input,10261.48,Transferencia recibida
ad5e55af-4d51-448d-833d-21c5ca539ed1,314,2026-02-22,input,8156.18,Depósito en efectivo
cc6bfb3a-b52b-41d5-affb-32c01763e151,372,2026-02-22,output,4058.11,Pago de Spotify
7c2c4f25-56d5-4aba-9a87-bdd5567a45a1,373,2026-02-22,output,2122.2,Pago de gimnasio
ee82e269-b7dc-4ca1-9404-3a22f69c987c,549,2026-02-22,input,6571.45,Reembolso de servicio
af43a2be-eb46-4c8a-8213-1e46cd6b5d10,584,2026-02-22,input,13341.26,Bonificación bancaria
bf19e332-56c0-4d60-a2e9-e47727408aba,261,2026-02-23,output,1480.1,Compra en cafetería
54650bc0-8500-41f7-8c95-6b3245a854a7,278,2026-02-23,output,4378.31,Pago de gimnasio
6de941fa-207a-480e-9d1f-a5d5aa39e1dd,319,2026-02-23,input,5609.01,Pago de mensualidad
5bf3ed04-1bdc-4a5c-8ead-0085cbc3820d,436,2026-02-23,output,4618.34,Compra en cafetería
1348ec56-5a7d-46cd-921e-14768e3cc28d,174,2026-02-24,input,11573.61,Transferencia recibida
25ac0a56-f1e3-430b-af37-c83ebe13a2b3,190,2026-02-24,output,3260.19,Compra en librería
5b60d46d-8727-4bd4-94aa-3cafafd604eb,357,2026-02-24,output,4651.9,Gasolina estación de servicio
5f8e5caa-806f-4545-aa77-aed155d0715e,471,2026-02-24,output,1378.93,Pago de servicios públicos
7834bdd8-e730-40a5-8413-dbdfccf0cb5a,516,2026-02-24,output,4782,Compra en panadería
aec2e268-f006-400d-b429-27e25d0072b5,534,2026-02-24,output,355.74,Pago de servicios públicos
e9eac5e5-a1db-44ef-a479-a559b49b8182,545,2026-02-24,output,1378.98,Pago de servicios públicos
f765361c-fa8b-496e-ae97-1145f2e09bf6,562,2026-02-24,output,2901.56,Pago de Netflix
d2a5177f-0358-495e-b07a-2349ca1022cb,111,2026-02-25,input,7038.1,Bonificación bancaria
66970c42-08c5-46d1-bda6-63e0be3a6802,481,2026-02-25,input,2347.82,input por reclamación
1a2214e0-5331-4d60-b855-1a4e1c7838b8,164,2026-02-26,output,4812.93,Compra en panadería
d2e841fe-d08b-4bfa-be68-aa256aa56b8d,187,2026-02-26,input,3517.02,Depósito en efectivo
3ea5eb3a-f9b9-4030-b151-4036cf48758f,233,2026-02-26,output,1007.59,Pago en restaurante
22ecccc3-ba4e-4f8e-9fd5-7aec5962fc84,506,2026-02-26,output,710.44,Compra en ferretería
e29a52ae-1a83-446f-a4d2-2ff61d6b23a2,525,2026-02-26,output,551.51,Gasolina estación de servicio
18e3e25d-9115-4330-8540-aeecc62918db,587,2026-02-26,output,3963.97,Pago de telefonía móvil
cefdca88-3e36-450c-9008-30ef6b8b07c0,123,2026-02-27,output,3715.06,Compra en farmacia
fc9f2135-838a-42d9-ae98-255f2350091e,251,2026-02-27,output,1893.68,Pago de internet
f11399bf-9a2b-49e1-9c62-a9a8b8fbd775,500,2026-02-27,output,245.49,Compra en tienda departamental
2c649131-7f52-4dbe-a8f3-9b1fd63a935c,144,2026-02-28,input,11064.27,Pago de nómina
8d3d06f0-2ff7-4b25-8a41-8e2d07fa7e3d,505,2026-02-28,output,2799.49,Compra en farmacia
41695891-9164-4527-aa2d-9ec3da2ceafe,597,2026-02-28,input,757.54,Pago de mensualidad
fc4cc946-5e29-4a38-a661-012cdeb5ab36,122,2026-02-29,output,3415.02,Compra en Supermercado
99e4c2b8-d0cf-46fb-9785-4578ac4b8ebf,124,2026-02-29,output,4157.17,Pago de gimnasio
dbcaf448-098a-41ce-b155-94d8c218c8bf,194,2026-02-29,input,14344.4,input por reclamación
85223fea-dc52-4eb3-a66a-2c6d69fb9f6b,211,2026-02-29,output,3335.88,Compra en Uber
0fe37fd5-634b-4893-b477-988b4b58365e,267,2026-02-29,output,3441.21,Suscripción de software
9f68f06a-3b90-4ce4-a4f6-9ba864889483,385,2026-02-29,output,4166.44,Compra en línea Amazon
3029e697-2fe5-4a57-9f1d-28d8116b61cc,490,2026-02-29,output,1876.79,Compra en panadería
b4c9348f-a7e0-465a-bc14-674b23ad4f03,120,2026-03-01,output,1772.49,Suscripción de software
c9187682-ebcb-4dc8-866e-4c8f7ef64449,204,2026-03-01,output,1223.79,Compra en cafetería
2f7f4c59-96d4-4576-8509-9f86a383ad43,262,2026-03-01,output,2981.68,Compra en línea Amazon
912ab095-1ef5-4c26-8c05-da1c9f30f63f,447,2026-03-01,output,241.68,Compra en farmacia
df2506ca-8a6a-46ff-8340-9219827c7c90,460,2026-03-01,output,4928.31,Pago de gimnasio
76f47e93-f512-4351-bbbf-20738a25e449,528,2026-03-01,output,4943.55,Retiro en cajero ATM
a8b0708f-c0cd-428f-8a09-26833899961f,556,2026-03-01,output,1092.86,Pago de Spotify
5d4c9689-f268-43fa-8f4a-e55e5bf81702,577,2026-03-01,output,383.21,Pago de Spotify
17526572-e0b5-4bc6-b910-b359036f58bf,295,2026-03-02,output,427.2,Compra en Supermercado
034fd865-a0ff-463c-8d0b-16ca05ec25ed,452,2026-03-02,input,10320.98,Reembolso de servicio
ef73823c-8a48-43da-a768-140777037405,495,2026-03-02,output,4613.99,Pago de servicios públicos
913492f7-d239-4ce1-a80f-6811e9b69c43,530,2026-03-02,output,2450.05,Compra en ferretería
1962e9b6-3fde-4477-a028-5b08e7f00716,177,2026-03-03,output,1973.75,Pago de gimnasio
a7284e09-dbb5-4a5f-8e06-c2f463943ade,242,2026-03-03,output,1162.68,Pago de Netflix
256d7b08-4133-4e7a-bbf7-1c93e2f66ea0,296,2026-03-03,output,4945.13,Compra en librería
1ca379c6-79c6-47dc-aeea-3ce53aaf1713,313,2026-03-03,output,1025.02,Compra en Uber
eb382f60-32bb-4b4c-beb2-9b5e91b692a0,313,2026-03-03,output,2803.01,Pago de servicios públicos
565f8c3b-95c8-4f73-b631-bc8653f398c8,331,2026-03-03,input,255.07,Devolución de compra
b6d4fed6-8baf-4aa4-ae56-6df882ea0aa4,340,2026-03-03,output,3894.48,Compra en panadería
8c7ecea9-5301-496f-a99e-914bcf9dedac,391,2026-03-03,output,2719.68,Compra en línea Amazon
073d90ec-2902-44f9-83e5-868c4549f088,101,2026-03-04,output,1868.55,Pago de Spotify
1e13ea64-ca91-4aaf-9111-d6893b332bc8,116,2026-03-04,input,8291.38,Transferencia recibida
416c9af8-10ae-4b54-ba7c-a8e7448fdf52,137,2026-03-04,output,3771.67,Compra en farmacia
d96127be-1100-4636-8a91-8f7cee4c45c9,174,2026-03-04,output,4764.04,Compra en cafetería
dfff001e-1ab1-4f70-98a2-86ba1a8a3948,437,2026-03-04,output,3371.17,Compra en electrónica
fa32261b-0f91-4376-911d-d1133b227f50,457,2026-03-04,output,2914.71,Suscripción de software
c6b5c1af-b5ba-4c17-a528-b92ee8378ebf,314,2026-03-05,input,13224.29,Bonificación bancaria
f3679d18-9a17-408e-a64d-109fda28adf8,486,2026-03-05,input,12319.06,Pago de nómina
0fad1c4f-3ec3-48d2-a31c-a3ad84808c5f,101,2026-03-06,output,2477.62,Pago de telefonía móvil
d8492816-193e-4c02-8c46-743fe3b74499,119,2026-03-06,output,3510.08,Pago de internet
41dd7210-52e4-4d66-ad54-8a1db1380cae,140,2026-03-06,output,4705.05,Pago de gimnasio
2538958a-c302-40c1-8d5f-d01c2c23cb13,198,2026-03-06,output,4127.58,Pago de servicios públicos
534afb0c-18c8-4a18-b6bb-4e9105f10296,237,2026-03-06,output,3896.54,Retiro en cajero ATM
2600cfd3-2278-474b-9752-e0a897aad9ff,404,2026-03-06,output,4719.2,Compra en ferretería
b932605d-b7db-4a1f-a33c-ff064a3f6d5f,513,2026-03-06,output,875.63,Compra en tienda departamental
5957839d-5e60-45ff-a9ae-1b16ea8df58f,245,2026-03-07,input,3208.7,Pago de nómina
86e92ae9-5f08-4de7-a7b9-dadc728a84b6,325,2026-03-07,output,4275.86,Compra en tienda departamental
4a491c0b-30bb-4526-a037-6983d1d4ffc9,409,2026-03-07,input,5669.68,Depósito en efectivo
f5b1b098-fe09-421f-9ac0-726945d1f798,471,2026-03-07,output,373.36,Compra en electrónica
308ecfe7-61a2-4ab4-96fc-0f6061fb8573,547,2026-03-07,output,925.65,Pago de Spotify
6aa74198-882f-402b-98c5-62fceeaf1dcd,579,2026-03-07,output,3213.25,Pago de gimnasio
9ee040e3-58b1-495f-b5c8-2971d7512066,209,2026-03-08,output,3676.51,Retiro en cajero ATM
f1a920a2-4546-44f7-b9a2-0c5465eaeb99,222,2026-03-08,output,435.39,Compra en Uber
2e19963e-d34a-4fdd-85be-868e1ca90cdf,255,2026-03-08,output,1742.47,Compra en panadería
d3e63749-e692-4741-bc5b-b31f6d580285,274,2026-03-08,output,4963.08,Compra en panadería
fb9c9243-009a-4a48-beac-7d15b8869e72,281,2026-03-08,input,7064.53,Transferencia recibida
ac950f7e-fc29-480d-bb6e-6eecc3756284,396,2026-03-08,output,4058.78,Pago de gimnasio
61037800-bf48-4321-9e00-b3efe708cfe2,127,2026-03-09,output,884.13,Compra en línea Amazon
531ad010-9d87-490e-a5a8-f4e0c04945dc,164,2026-03-09,output,994.43,Compra en librería
2c6d8b58-a9ea-4a67-a2ae-01f133620577,241,2026-03-09,output,3946.68,Compra en Supermercado
8e8f2753-91a0-483a-b879-39f9519dc50a,431,2026-03-09,input,7678.49,input por reclamación
b3742673-c64b-46e7-bee7-e3d2da97d1d0,479,2026-03-09,output,3487.45,Pago de servicios públicos
4130ff8c-c9d2-4c50-b70c-9f6e6660831e,544,2026-03-09,output,3711.94,Compra en tienda departamental
e540e520-f02e-4875-8bba-e132c0c65dd9,554,2026-03-09,output,870.75,Pago en restaurante
19f7307b-d250-43d9-9aa5-20e8dfc03b3f,576,2026-03-09,output,4701.23,Compra en tienda departamental
42fefe52-3853-48be-aa3c-af917af2a2de,101,2026-03-10,output,1536.68,Pago de servicios públicos
0679164a-dedb-473b-916f-24282965bdc8,196,2026-03-10,output,1596.71,Pago de gimnasio
be04a935-a642-4e6e-a55a-91b6dfa8aabe,227,2026-03-10,output,2970.83,Suscripción de software
fc2bd29a-0672-4dc5-ba3e-42ad34574415,390,2026-03-10,input,8796.52,Reembolso de servicio
dc122bb1-9652-4306-87bf-4d4cf4ba2c90,400,2026-03-10,input,12980.57,Depósito en efectivo
1f5f0236-4c87-4be0-85b3-0bcf357dd482,592,2026-03-10,output,4587.02,Pago de Netflix
22405be3-f04f-450a-a14f-c70d3c6f5165,230,2026-03-11,output,1149.19,Gasolina estación de servicio
241c38f6-8e3c-4c7c-995b-5b0c778b7d2b,374,2026-03-11,input,10931.19,Depósito en efectivo
53c334a1-151c-4f5c-817f-0656318d91f3,530,2026-03-11,output,4912.17,Compra en cafetería
80fb3ba9-5593-4a7b-bcbc-a11a565f49a9,191,2026-03-12,output,1399.09,Compra en Uber
2df79355-dcd3-4c50-977e-8d213e3aa2b4,250,2026-03-12,output,1015.7,Pago de Spotify
8655089c-561d-4f3d-be06-054c9c06399a,301,2026-03-12,input,8213.44,Reembolso de servicio
ac0aa87e-7b0c-43da-8946-a8471d76a6aa,450,2026-03-12,output,596.52,Gasolina estación de servicio
b9f3fcfa-1ead-45b1-a166-e3b6a08b0e6a,237,2026-03-13,output,3565.57,Pago de servicios públicos
99b43f14-cbc2-4979-8262-b6f94b2cb66c,252,2026-03-13,output,3949.86,Compra en farmacia
86f0350a-eb89-4fe8-ba6d-081b927b68cc,271,2026-03-13,output,880.89,Compra en cafetería
b3bc5ffe-36ce-47bf-8c20-262c4dee2e19,326,2026-03-13,input,11312.43,Transferencia entre cuentas
35990921-cb46-4413-9ff0-90562788d3be,390,2026-03-13,input,2294.97,Pago de mensualidad
c616ce05-45ea-4738-8106-745405b87dc6,392,2026-03-13,output,902.12,Compra en línea Amazon
f282a5ad-6786-4edd-be5a-5cb2fa6d59a0,230,2026-03-14,input,5284.24,Bonificación bancaria
23f840a7-f078-4c62-9a49-063f40d4a3ea,340,2026-03-14,output,2761.01,Compra en línea Amazon
a3769585-7b62-433e-9c1c-9be17d03dc73,506,2026-03-14,output,4348.21,Compra en tienda departamental
972b5456-e91a-4b14-9db9-917a794b5924,557,2026-03-14,input,9289.22,Transferencia entre cuentas
e8838b78-29f4-4167-9229-3906367099c7,572,2026-03-14,input,6471.13,Pago de nómina
644f4c38-7f83-4827-86f8-3ad792a63480,140,2026-03-15,input,270.23,Devolución de compra
2a6000a6-e980-401b-a83c-26a1fc794b3a,200,2026-03-15,output,1447.18,Compra en electrónica
31de9e9a-5378-4462-8b71-e4b1277a4c7c,316,2026-03-15,output,3932.66,Compra en panadería
bc5a36ec-8aa9-48e8-8520-db7e3baf9755,353,2026-03-15,output,350.44,Retiro en cajero ATM
cd02c8b7-c137-4c97-bfb3-7586b05fccb1,386,2026-03-15,output,3530.54,Compra en farmacia
3c7543c8-7919-4907-9dfc-7edbb5c63746,124,2026-03-16,output,1367.04,Pago de telefonía móvil
1d05af93-126f-4720-be2d-348603d01ef9,201,2026-03-16,output,2673.35,Retiro en cajero ATM
52340f17-0073-44f0-b61a-45f8e426aac0,203,2026-03-16,output,4118.76,Compra en electrónica
03a5f2c4-559a-4704-a392-66d94af90415,271,2026-03-16,output,2236.33,Retiro en cajero ATM
3eb0914f-e2f7-4d02-b8d6-9beb7b6277ab,309,2026-03-16,output,1061.04,Pago de internet
dabb8b1f-be69-4930-a57d-660b836f36c4,318,2026-03-16,output,771,Pago de internet
edb9fcf6-5a54-4818-a15f-ae61dd5092b9,431,2026-03-16,output,2586.63,Compra en línea Amazon
6b0bb41a-0737-4ab0-b413-cf5e89795dd2,460,2026-03-16,output,3127.6,Suscripción de software
c0ac7933-6211-4255-be7f-466432bbca93,170,2026-03-17,output,767.23,Compra en cafetería
a5b09524-0265-4d15-92c2-4008754f86d1,211,2026-03-17,output,3094.24,Retiro en cajero ATM
06b172d6-bc85-42a5-a182-453db45b6b92,446,2026-03-17,input,7157.23,Pago de nómina
24b694b8-5f63-407b-a97c-bc20c8c22ae3,510,2026-03-17,input,1224.14,Transferencia recibida
40e576e1-4edd-4d3d-80ff-1a08918312ca,182,2026-03-18,output,3789.75,Compra en Supermercado
618b0280-871c-4ada-8ed4-775f98ac988f,257,2026-03-18,output,1103.17,Compra en librería
cc018f43-fa98-458f-b892-76fd8ca08660,267,2026-03-18,output,2526.38,Compra en ferretería
5c1d935b-1b18-4383-ba43-0a77f9377fb0,350,2026-03-18,output,2675.57,Pago de gimnasio
8a9dac92-08b7-486d-86af-0f4f1bc00a83,389,2026-03-18,output,1025.24,Pago de internet
87f7709a-bdd4-40a7-aa31-8be2c336e1a7,529,2026-03-18,input,2559.15,Devolución de compra
e4a33084-8501-4302-8f9b-47517f1f6584,545,2026-03-18,input,1767.58,Depósito en efectivo
d2e14334-ee3e-440d-aef9-be806670edb1,189,2026-03-19,input,1956.43,Transferencia entre cuentas
a3d822b4-f104-4a09-a141-03b78550f78a,268,2026-03-19,output,2547.96,Gasolina estación de servicio
0ed23598-8ac3-4c08-946a-210e22d52f99,401,2026-03-19,output,3915.24,Pago de Spotify
71f780ca-a559-4567-9539-4a9953236bfe,542,2026-03-19,output,1757.2,Compra en tienda departamental
576c0f97-db7e-4428-874e-a845ae9db4ed,155,2026-03-20,output,4953.6,Compra en farmacia
9d63c244-9224-4a22-a780-48fa33776dc5,249,2026-03-20,output,3947.96,Retiro en cajero ATM
7bc2869f-8ec4-4be5-b88f-2ac573f9e857,292,2026-03-20,output,1638.06,Compra en línea Amazon
0663789b-0b24-4100-bb3c-f14b59b7048d,296,2026-03-20,output,4440.22,Compra en librería
d0e55506-4b35-427c-8907-87aadfa0b1c2,318,2026-03-20,input,10679.8,Transferencia recibida
061979f2-ba6c-4af1-84f2-542d63893d81,322,2026-03-20,output,4488.8,Compra en farmacia
aa1f6e56-771a-4be9-81a2-293da25dcfb9,338,2026-03-20,output,549.18,Compra en cafetería
15cfadf3-aa4a-4713-bf6c-eab850258d1a,371,2026-03-20,output,3750.66,Compra en panadería
f1d85d1b-1808-42f5-84fa-eaf567207b45,463,2026-03-20,output,3001.69,Suscripción de software
5b81993d-6422-421a-8426-5d8be8cf98f0,307,2026-03-21,output,1945.61,Pago de Netflix
92f3640b-c2b1-482b-9a09-d05eec33e703,490,2026-03-21,output,772.82,Pago de telefonía móvil
3891ce05-f3b5-4d3c-acef-2d54bc043379,511,2026-03-21,output,797.67,Compra en tienda departamental
64e04365-cae6-4a77-89ee-0da29b3d3615,135,2026-03-22,output,1944.6,Compra en farmacia
de5f1f6e-5de0-42cc-998f-9c5c8026d571,367,2026-03-22,output,2748.38,Compra en Uber
de74cad2-13d8-4427-8370-5825039d15e6,177,2026-03-23,output,3473.79,Gasolina estación de servicio
75247751-001c-415f-9a3d-cc9cf5ccee31,236,2026-03-23,output,1832.93,Pago de telefonía móvil
d8db1882-50c6-4410-ad02-a4a40930aa5c,357,2026-03-23,output,621.33,Pago de internet
80acfd9c-23d0-4c17-b961-e57bae319a97,416,2026-03-23,output,2974.79,Pago de Spotify
d44ffe43-d89b-4e31-a57e-9f6252b0fa8c,448,2026-03-23,input,9142.74,Reembolso de servicio
15def5ca-4603-43a5-af05-16599541262d,501,2026-03-23,output,1823.34,Retiro en cajero ATM
906f76a0-508b-406c-b70c-3c5c199aadb0,508,2026-03-23,output,4307.07,Compra en panadería
7b55e0dd-fbc6-4a29-8c8f-f71abf2e1c91,532,2026-03-23,output,1780.93,Compra en farmacia
27527e61-4769-4957-b96b-16e77cd3a68b,593,2026-03-23,output,1706.35,Retiro en cajero ATM
7bd1ae8b-0d01-4d7d-8e68-f1abd2ae44bd,110,2026-03-24,output,4601.5,Compra en Uber
f4ff1c3d-de30-4104-bc67-bc3ff5342c6f,165,2026-03-24,output,1956.71,Compra en tienda departamental
422e710d-691a-44a4-8a63-a2ba13e94c57,177,2026-03-24,output,2719.37,Compra en ferretería
87d48170-5ca3-47db-a90d-ba05fa5fe734,199,2026-03-24,input,4498.72,Transferencia recibida
85ff85aa-ac6c-4b6c-92ff-c200ba68a312,201,2026-03-24,output,4872.47,Compra en cafetería
202766c8-1805-41f7-953a-3549e01ac9ef,241,2026-03-24,output,3905.1,Pago en restaurante
77d19d0f-cf0a-4181-a966-d799f305841e,357,2026-03-24,output,1737.2,Gasolina estación de servicio
e4b17a81-c493-49ab-bda7-e3de4c4f3fb2,435,2026-03-24,input,8106.19,Transferencia recibida
7a8164f3-9c40-4cb3-b4a3-badf114fe6ba,366,2026-03-25,input,3298.58,input por reclamación
afea6c5f-8a82-41b9-9b99-4e916e3e13be,142,2026-03-26,output,1070.36,Compra en Uber
8f4da006-3390-4119-ba9d-75c132f880b8,331,2026-03-26,output,428.86,Pago de Netflix
24083c34-dd50-43cd-ab57-3af3f817b109,389,2026-03-26,output,3919.73,Suscripción de software
b130d055-1df1-47b5-9191-7ead89283284,453,2026-03-26,output,2794.41,Retiro en cajero ATM
51dc5a28-74d5-4c6e-82fb-4fe6d2ae593d,513,2026-03-26,input,6251.08,Pago de nómina
79729fda-bcaf-4728-b9ec-3c666e0e911c,527,2026-03-26,output,2792.5,Compra en panadería
4ace3003-d38c-4d4e-8147-09244263a9f7,578,2026-03-26,output,1960.57,Suscripción de software
4e220445-7189-4834-9e75-19294ee5cccc,599,2026-03-26,output,4865.23,Compra en Supermercado
c657727a-a3f5-4d97-bd10-247305bb99ad,140,2026-03-27,output,4100.96,Pago de Spotify
924cb8b7-8f42-4d96-9b1a-174c4396db95,201,2026-03-27,output,865.95,Retiro en cajero ATM
535391e4-9273-4a2a-8a57-f9648ec4b47d,328,2026-03-27,output,1755.09,Compra en electrónica
2e4fcc24-94ba-4daa-83de-0fab70d30913,330,2026-03-27,output,4663.67,Compra en ferretería
80bc4d8c-e61f-40c8-b6c1-4f3defd0263b,364,2026-03-27,output,651.78,Pago de Spotify
